room	start	duration	status
corridor	2024-11-17 01:43:03	4.0	Normal
entrance	2024-11-17 01:43:07	7.0	Emergency
corridor	2024-11-17 01:43:14	0.0	Normal
entrance	2024-11-17 01:43:20	0.0	Normal
corridor	2024-11-17 01:43:20	0.0	Normal
entrance	2024-11-17 01:43:24	0.0	Normal
corridor	2024-11-17 01:43:24	0.0	Normal
entrance	2024-11-17 01:43:30	0.0	Normal
corridor	2024-11-17 01:43:30	8.0	Emergency
entrance	2024-11-17 01:43:38	4.0	Normal
corridor	2024-11-17 01:43:42	0.0	Normal
entrance	2024-11-17 01:43:47	0.0	Normal
corridor	2024-11-17 01:43:47	9.0	Emergency
entrance	2024-11-17 01:43:56	0.0	Normal
corridor	2024-11-17 01:44:07	0.0	Normal
entrance	2024-11-17 01:44:07	6.0	Emergency
corridor	2024-11-17 01:44:13	0.0	Normal
entrance	2024-11-17 01:44:17	0.0	Normal
corridor	2024-11-17 01:44:17	0.0	Normal
entrance	2024-11-17 01:44:22	0.0	Normal
corridor	2024-11-17 01:44:22	4.0	Normal
entrance	2024-11-17 01:44:26	0.0	Normal
corridor	2024-11-17 01:44:33	0.0	Normal
entrance	2024-11-17 01:44:33	0.0	Normal
corridor	2024-11-17 01:44:43	0.0	Normal
entrance	2024-11-17 01:44:43	0.0	Normal
corridor	2024-11-17 01:44:50	0.0	Normal
entrance	2024-11-17 01:44:50	0.0	Normal
corridor	2024-11-17 01:45:01	0.0	Normal
entrance	2024-11-17 01:45:01	9.0	Emergency
corridor	2024-11-17 01:45:10	0.0	Normal
entrance	2024-11-17 01:45:14	0.0	Normal
corridor	2024-11-17 01:45:14	0.0	Normal
entrance	2024-11-17 01:45:21	0.0	Normal
corridor	2024-11-17 01:45:21	0.0	Normal
entrance	2024-11-17 01:45:30	0.0	Normal
corridor	2024-11-17 01:45:30	10.0	Emergency
entrance	2024-11-17 01:45:40	0.0	Normal
corridor	2024-11-17 01:45:44	0.0	Normal
entrance	2024-11-17 01:45:44	8.0	Emergency
corridor	2024-11-17 01:45:52	4.0	Normal
entrance	2024-11-17 01:45:56	8.0	Emergency
corridor	2024-11-17 01:46:04	8.0	Emergency
entrance	2024-11-17 01:46:12	0.0	Normal
corridor	2024-11-17 01:46:18	0.0	Normal
entrance	2024-11-17 01:46:18	6.0	Emergency
corridor	2024-11-17 01:46:24	6.0	Emergency
entrance	2024-11-17 01:46:30	5.0	Emergency
corridor	2024-11-17 01:46:35	0.0	Normal
entrance	2024-11-17 01:46:44	0.0	Normal
corridor	2024-11-17 01:46:44	10.0	Emergency
entrance	2024-11-17 01:46:54	0.0	Normal
corridor	2024-11-17 01:47:00	0.0	Normal
entrance	2024-11-17 01:47:00	0.0	Normal
corridor	2024-11-17 01:47:08	0.0	Normal
entrance	2024-11-17 01:47:08	8.0	Emergency
corridor	2024-11-17 01:47:16	4.0	Normal
entrance	2024-11-17 01:47:20	0.0	Normal
corridor	2024-11-17 01:47:28	0.0	Normal
entrance	2024-11-17 01:47:28	0.0	Normal
corridor	2024-11-17 01:47:36	0.0	Normal
entrance	2024-11-17 01:47:36	0.0	Normal
corridor	2024-11-17 01:47:44	0.0	Normal
entrance	2024-11-17 01:47:44	0.0	Normal
corridor	2024-11-17 01:47:48	0.0	Normal
entrance	2024-11-17 01:47:48	7.0	Emergency
corridor	2024-11-17 01:47:55	9.0	Emergency
entrance	2024-11-17 01:48:04	0.0	Normal
corridor	2024-11-17 01:48:08	0.0	Normal
entrance	2024-11-17 01:48:08	9.0	Emergency
corridor	2024-11-17 01:48:17	0.0	Normal
entrance	2024-11-17 01:48:23	0.0	Normal
corridor	2024-11-17 01:48:23	0.0	Normal
entrance	2024-11-17 01:48:27	0.0	Normal
corridor	2024-11-17 01:48:27	14.0	Emergency
entrance	2024-11-17 01:48:41	0.0	Normal
corridor	2024-11-17 01:48:49	0.0	Normal
entrance	2024-11-17 01:48:49	6.0	Emergency
corridor	2024-11-17 01:48:55	0.0	Normal
entrance	2024-11-17 01:49:03	0.0	Normal
corridor	2024-11-17 01:49:03	0.0	Normal
entrance	2024-11-17 01:49:07	0.0	Normal
corridor	2024-11-17 01:49:07	0.0	Normal
entrance	2024-11-17 01:49:21	0.0	Normal
corridor	2024-11-17 01:49:21	0.0	Normal
entrance	2024-11-17 01:49:30	0.0	Normal
corridor	2024-11-17 01:49:30	6.0	Emergency
entrance	2024-11-17 01:49:37	12.0	Emergency
corridor	2024-11-17 01:49:49	5.0	Emergency
entrance	2024-11-17 01:49:55	0.0	Normal
corridor	2024-11-17 01:50:06	0.0	Normal
entrance	2024-11-17 01:50:06	6.0	Emergency
corridor	2024-11-17 01:50:12	0.0	Normal
entrance	2024-11-17 01:50:16	0.0	Normal
corridor	2024-11-17 01:50:16	0.0	Normal
entrance	2024-11-17 01:50:23	0.0	Normal
corridor	2024-11-17 01:50:23	0.0	Normal
entrance	2024-11-17 01:50:32	0.0	Normal
corridor	2024-11-17 01:50:32	6.0	Emergency
entrance	2024-11-17 01:50:38	10.0	Emergency
corridor	2024-11-17 01:50:48	0.0	Normal
entrance	2024-11-17 01:50:54	0.0	Normal
corridor	2024-11-17 01:50:54	4.0	Normal
entrance	2024-11-17 01:50:58	9.0	Emergency
corridor	2024-11-17 01:51:07	0.0	Normal
entrance	2024-11-17 01:51:14	0.0	Normal
corridor	2024-11-17 01:51:14	0.0	Normal
entrance	2024-11-17 01:51:21	0.0	Normal
corridor	2024-11-17 01:51:21	0.0	Normal
entrance	2024-11-17 01:51:25	0.0	Normal
corridor	2024-11-17 01:51:25	0.0	Normal
entrance	2024-11-17 01:51:36	0.0	Normal
corridor	2024-11-17 01:51:36	0.0	Normal
entrance	2024-11-17 01:51:44	0.0	Normal
corridor	2024-11-17 01:51:44	0.0	Normal
entrance	2024-11-17 01:51:48	0.0	Normal
corridor	2024-11-17 01:51:48	10.0	Emergency
entrance	2024-11-17 01:51:58	0.0	Normal
corridor	2024-11-17 01:52:06	0.0	Normal
entrance	2024-11-17 01:52:06	0.0	Normal
corridor	2024-11-17 01:52:12	0.0	Normal
entrance	2024-11-17 01:52:12	0.0	Normal
corridor	2024-11-17 01:52:18	0.0	Normal
entrance	2024-11-17 01:52:18	0.0	Normal
corridor	2024-11-17 01:52:26	0.0	Normal
entrance	2024-11-17 01:52:26	11.0	Emergency
corridor	2024-11-17 01:52:37	0.0	Normal
entrance	2024-11-17 01:52:43	0.0	Normal
corridor	2024-11-17 01:52:43	0.0	Normal
entrance	2024-11-17 01:52:52	0.0	Normal
corridor	2024-11-17 01:52:52	0.0	Normal
entrance	2024-11-17 01:52:56	0.0	Normal
corridor	2024-11-17 01:52:56	0.0	Normal
entrance	2024-11-17 01:53:04	0.0	Normal
corridor	2024-11-17 01:53:04	0.0	Normal
entrance	2024-11-17 01:53:12	0.0	Normal
corridor	2024-11-17 01:53:12	12.0	Emergency
entrance	2024-11-17 01:53:24	4.0	Normal
corridor	2024-11-17 01:53:28	7.0	Emergency
entrance	2024-11-17 01:53:35	6.0	Emergency
corridor	2024-11-17 01:53:41	0.0	Normal
entrance	2024-11-17 01:53:47	0.0	Normal
corridor	2024-11-17 01:53:47	0.0	Normal
entrance	2024-11-17 01:53:58	0.0	Normal
corridor	2024-11-17 01:53:58	6.0	Emergency
entrance	2024-11-17 01:54:04	4.0	Normal
corridor	2024-11-17 01:54:08	0.0	Normal
entrance	2024-11-17 01:54:17	0.0	Normal
corridor	2024-11-17 01:54:17	4.0	Normal
entrance	2024-11-17 01:54:21	7.0	Emergency
corridor	2024-11-17 01:54:28	0.0	Normal
entrance	2024-11-17 01:54:37	0.0	Normal
corridor	2024-11-17 01:54:37	9.0	Emergency
entrance	2024-11-17 01:54:46	0.0	Normal
corridor	2024-11-17 01:54:54	0.0	Normal
entrance	2024-11-17 01:54:55	0.0	Normal
corridor	2024-11-17 01:55:00	0.0	Normal
entrance	2024-11-17 01:55:01	7.0	Emergency
corridor	2024-11-17 01:55:08	7.0	Emergency
entrance	2024-11-17 01:55:15	4.0	Normal
corridor	2024-11-17 01:55:19	0.0	Normal
entrance	2024-11-17 01:55:26	0.0	Normal
corridor	2024-11-17 01:55:26	4.0	Normal
entrance	2024-11-17 01:55:30	0.0	Normal
corridor	2024-11-17 01:55:35	0.0	Normal
entrance	2024-11-17 01:55:35	6.0	Emergency
corridor	2024-11-17 01:55:41	0.0	Normal
entrance	2024-11-17 01:55:50	0.0	Normal
corridor	2024-11-17 01:55:50	0.0	Normal
entrance	2024-11-17 01:55:56	0.0	Normal
corridor	2024-11-17 01:55:56	11.0	Emergency
entrance	2024-11-17 01:56:07	0.0	Normal
corridor	2024-11-17 01:56:11	0.0	Normal
entrance	2024-11-17 01:56:11	0.0	Normal
corridor	2024-11-17 01:56:18	0.0	Normal
entrance	2024-11-17 01:56:18	0.0	Normal
corridor	2024-11-17 01:56:22	0.0	Normal
entrance	2024-11-17 01:56:22	0.0	Normal
corridor	2024-11-17 01:56:33	0.0	Normal
entrance	2024-11-17 01:56:33	0.0	Normal
corridor	2024-11-17 01:56:37	0.0	Normal
entrance	2024-11-17 01:56:37	5.0	Emergency
corridor	2024-11-17 01:56:42	0.0	Normal
entrance	2024-11-17 01:56:52	0.0	Normal
corridor	2024-11-17 01:56:52	0.0	Normal
entrance	2024-11-17 01:57:00	0.0	Normal
corridor	2024-11-17 01:57:00	8.0	Emergency
entrance	2024-11-17 01:57:08	0.0	Normal
corridor	2024-11-17 01:57:16	0.0	Normal
entrance	2024-11-17 01:57:16	6.0	Emergency
corridor	2024-11-17 01:57:22	6.0	Emergency
entrance	2024-11-17 01:57:28	6.0	Emergency
corridor	2024-11-17 01:57:34	5.0	Emergency
entrance	2024-11-17 01:57:39	10.0	Emergency
corridor	2024-11-17 01:57:49	0.0	Normal
entrance	2024-11-17 01:58:01	0.0	Normal
corridor	2024-11-17 01:58:01	10.0	Emergency
entrance	2024-11-17 01:58:11	8.0	Emergency
corridor	2024-11-17 01:58:19	0.0	Normal
entrance	2024-11-17 01:58:29	0.0	Normal
corridor	2024-11-17 01:58:29	0.0	Normal
entrance	2024-11-17 01:58:35	0.0	Normal
corridor	2024-11-17 01:58:35	5.0	Emergency
entrance	2024-11-17 01:58:40	0.0	Normal
corridor	2024-11-17 01:58:51	0.0	Normal
entrance	2024-11-17 01:58:51	6.0	Emergency
corridor	2024-11-17 01:58:57	9.0	Emergency
entrance	2024-11-17 01:59:06	0.0	Normal
corridor	2024-11-17 01:59:10	0.0	Normal
entrance	2024-11-17 01:59:10	0.0	Normal
corridor	2024-11-17 01:59:17	0.0	Normal
entrance	2024-11-17 01:59:17	9.0	Emergency
corridor	2024-11-17 01:59:26	0.0	Normal
entrance	2024-11-17 01:59:30	0.0	Normal
corridor	2024-11-17 01:59:30	0.0	Normal
entrance	2024-11-17 01:59:41	0.0	Normal
corridor	2024-11-17 01:59:41	9.0	Emergency
entrance	2024-11-17 01:59:50	6.0	Emergency
corridor	2024-11-17 01:59:56	0.0	Normal
entrance	2024-11-17 02:00:02	0.0	Normal
corridor	2024-11-17 02:00:02	7.0	Emergency
entrance	2024-11-17 02:00:09	14.0	Emergency
corridor	2024-11-17 02:00:23	6.0	Emergency
entrance	2024-11-17 02:00:29	9.0	Emergency
corridor	2024-11-17 02:00:38	8.0	Emergency
entrance	2024-11-17 02:00:46	0.0	Normal
corridor	2024-11-17 02:00:52	0.0	Normal
entrance	2024-11-17 02:00:52	4.0	Normal
corridor	2024-11-17 02:00:56	12.0	Emergency
entrance	2024-11-17 02:01:08	0.0	Normal
corridor	2024-11-17 02:01:15	0.0	Normal
entrance	2024-11-17 02:01:15	8.0	Emergency
corridor	2024-11-17 02:01:23	0.0	Normal
entrance	2024-11-17 02:01:27	0.0	Normal
corridor	2024-11-17 02:01:27	11.0	Emergency
entrance	2024-11-17 02:01:38	4.0	Normal
corridor	2024-11-17 02:01:42	11.0	Emergency
entrance	2024-11-17 02:01:53	0.0	Normal
corridor	2024-11-17 02:02:03	0.0	Normal
entrance	2024-11-17 02:02:03	5.0	Emergency
corridor	2024-11-17 02:02:08	10.0	Emergency
entrance	2024-11-17 02:02:18	0.0	Normal
corridor	2024-11-17 02:02:22	0.0	Normal
entrance	2024-11-17 02:02:22	8.0	Emergency
corridor	2024-11-17 02:02:30	7.0	Emergency
entrance	2024-11-17 02:02:37	0.0	Normal
corridor	2024-11-17 02:02:43	0.0	Normal
entrance	2024-11-17 02:02:43	0.0	Normal
corridor	2024-11-17 02:02:53	0.0	Normal
entrance	2024-11-17 02:02:53	0.0	Normal
corridor	2024-11-17 02:03:08	0.0	Normal
entrance	2024-11-17 02:03:08	0.0	Normal
corridor	2024-11-17 02:03:14	0.0	Normal
entrance	2024-11-17 02:03:14	0.0	Normal
corridor	2024-11-17 02:03:29	0.0	Normal
entrance	2024-11-17 02:03:29	9.0	Emergency
corridor	2024-11-17 02:03:38	0.0	Normal
entrance	2024-11-17 02:03:46	0.0	Normal
corridor	2024-11-17 02:03:46	9.0	Emergency
entrance	2024-11-17 02:03:55	6.0	Emergency
corridor	2024-11-17 02:04:01	0.0	Normal
entrance	2024-11-17 02:04:05	0.0	Normal
corridor	2024-11-17 02:04:05	0.0	Normal
entrance	2024-11-17 02:04:12	0.0	Normal
corridor	2024-11-17 02:04:12	11.0	Emergency
entrance	2024-11-17 02:04:23	0.0	Normal
corridor	2024-11-17 02:04:27	0.0	Normal
entrance	2024-11-17 02:04:27	13.0	Emergency
corridor	2024-11-17 02:04:40	10.0	Emergency
entrance	2024-11-17 02:04:50	4.0	Normal
corridor	2024-11-17 02:04:54	7.0	Emergency
entrance	2024-11-17 02:05:01	8.0	Emergency
corridor	2024-11-17 02:05:09	0.0	Normal
entrance	2024-11-17 02:05:15	0.0	Normal
corridor	2024-11-17 02:05:15	0.0	Normal
entrance	2024-11-17 02:05:23	0.0	Normal
corridor	2024-11-17 02:05:23	0.0	Normal
entrance	2024-11-17 02:05:38	0.0	Normal
corridor	2024-11-17 02:05:38	0.0	Normal
entrance	2024-11-17 02:05:44	0.0	Normal
corridor	2024-11-17 02:05:44	0.0	Normal
entrance	2024-11-17 02:05:53	0.0	Normal
corridor	2024-11-17 02:05:53	8.0	Emergency
entrance	2024-11-17 02:06:01	6.0	Emergency
corridor	2024-11-17 02:06:07	0.0	Normal
entrance	2024-11-17 02:06:13	0.0	Normal
corridor	2024-11-17 02:06:13	11.0	Emergency
entrance	2024-11-17 02:06:24	0.0	Normal
corridor	2024-11-17 02:06:30	0.0	Normal
entrance	2024-11-17 02:06:30	0.0	Normal
corridor	2024-11-17 02:06:34	0.0	Normal
entrance	2024-11-17 02:06:34	0.0	Normal
corridor	2024-11-17 02:06:42	0.0	Normal
entrance	2024-11-17 02:06:42	0.0	Normal
corridor	2024-11-17 02:06:53	0.0	Normal
entrance	2024-11-17 02:06:53	0.0	Normal
corridor	2024-11-17 02:07:00	0.0	Normal
entrance	2024-11-17 02:07:00	0.0	Normal
corridor	2024-11-17 02:07:06	0.0	Normal
entrance	2024-11-17 02:07:06	9.0	Emergency
corridor	2024-11-17 02:07:15	12.0	Emergency
entrance	2024-11-17 02:07:27	14.0	Emergency
corridor	2024-11-17 02:07:41	0.0	Normal
entrance	2024-11-17 02:07:47	0.0	Normal
corridor	2024-11-17 02:07:47	0.0	Normal
entrance	2024-11-17 02:07:53	0.0	Normal
corridor	2024-11-17 02:07:53	0.0	Normal
entrance	2024-11-17 02:07:57	0.0	Normal
corridor	2024-11-17 02:07:57	0.0	Normal
entrance	2024-11-17 02:08:08	0.0	Normal
corridor	2024-11-17 02:08:08	0.0	Normal
entrance	2024-11-17 02:08:12	0.0	Normal
corridor	2024-11-17 02:08:12	11.0	Emergency
entrance	2024-11-17 02:08:23	8.0	Emergency
corridor	2024-11-17 02:08:31	0.0	Normal
entrance	2024-11-17 02:08:38	0.0	Normal
corridor	2024-11-17 02:08:38	0.0	Normal
entrance	2024-11-17 02:08:53	0.0	Normal
corridor	2024-11-17 02:08:53	7.0	Emergency
entrance	2024-11-17 02:09:00	0.0	Normal
corridor	2024-11-17 02:09:08	0.0	Normal
entrance	2024-11-17 02:09:08	0.0	Normal
corridor	2024-11-17 02:09:14	0.0	Normal
entrance	2024-11-17 02:09:14	0.0	Normal
corridor	2024-11-17 02:09:23	0.0	Normal
entrance	2024-11-17 02:09:23	0.0	Normal
corridor	2024-11-17 02:09:29	0.0	Normal
entrance	2024-11-17 02:09:29	4.0	Normal
corridor	2024-11-17 02:09:33	4.0	Normal
entrance	2024-11-17 02:09:37	0.0	Normal
corridor	2024-11-17 02:09:44	0.0	Normal
entrance	2024-11-17 02:09:44	8.0	Emergency
corridor	2024-11-17 02:09:52	0.0	Normal
entrance	2024-11-17 02:10:00	0.0	Normal
corridor	2024-11-17 02:10:00	4.0	Normal
entrance	2024-11-17 02:10:04	0.0	Normal
corridor	2024-11-17 02:10:12	0.0	Normal
entrance	2024-11-17 02:10:12	8.0	Emergency
corridor	2024-11-17 02:10:20	0.0	Normal
entrance	2024-11-17 02:10:26	0.0	Normal
corridor	2024-11-17 02:10:26	0.0	Normal
entrance	2024-11-17 02:10:32	0.0	Normal
corridor	2024-11-17 02:10:32	9.0	Emergency
entrance	2024-11-17 02:10:41	0.0	Normal
corridor	2024-11-17 02:10:50	6.0	Emergency
entrance	2024-11-17 02:10:56	0.0	Normal
corridor	2024-11-17 02:11:01	0.0	Normal
entrance	2024-11-17 02:11:01	0.0	Normal
corridor	2024-11-17 02:11:09	0.0	Normal
entrance	2024-11-17 02:11:09	14.0	Emergency
corridor	2024-11-17 02:11:23	4.0	Normal
entrance	2024-11-17 02:11:27	0.0	Normal
corridor	2024-11-17 02:11:39	0.0	Normal
entrance	2024-11-17 02:11:39	0.0	Normal
corridor	2024-11-17 02:11:46	0.0	Normal
entrance	2024-11-17 02:11:46	0.0	Normal
corridor	2024-11-17 02:11:52	0.0	Normal
entrance	2024-11-17 02:11:52	6.0	Emergency
corridor	2024-11-17 02:11:58	0.0	Normal
entrance	2024-11-17 02:12:08	0.0	Normal
corridor	2024-11-17 02:12:08	0.0	Normal
entrance	2024-11-17 02:12:12	0.0	Normal
corridor	2024-11-17 02:12:12	11.0	Emergency
entrance	2024-11-17 02:12:23	0.0	Normal
corridor	2024-11-17 02:12:27	0.0	Normal
entrance	2024-11-17 02:12:27	0.0	Normal
corridor	2024-11-17 02:12:34	0.0	Normal
entrance	2024-11-17 02:12:34	8.0	Emergency
corridor	2024-11-17 02:12:42	0.0	Normal
entrance	2024-11-17 02:12:51	0.0	Normal
corridor	2024-11-17 02:12:51	6.0	Emergency
entrance	2024-11-17 02:12:57	0.0	Normal
corridor	2024-11-17 02:13:05	0.0	Normal
entrance	2024-11-17 02:13:05	0.0	Normal
corridor	2024-11-17 02:13:12	0.0	Normal
entrance	2024-11-17 02:13:12	0.0	Normal
corridor	2024-11-17 02:13:23	0.0	Normal
entrance	2024-11-17 02:13:23	4.0	Normal
corridor	2024-11-17 02:13:27	0.0	Normal
entrance	2024-11-17 02:13:38	0.0	Normal
corridor	2024-11-17 02:13:38	4.0	Normal
entrance	2024-11-17 02:13:42	0.0	Normal
corridor	2024-11-17 02:13:53	0.0	Normal
entrance	2024-11-17 02:13:53	5.0	Emergency
corridor	2024-11-17 02:13:58	0.0	Normal
entrance	2024-11-17 02:14:08	0.0	Normal
corridor	2024-11-17 02:14:08	0.0	Normal
entrance	2024-11-17 02:14:14	0.0	Normal
corridor	2024-11-17 02:14:14	6.0	Emergency
entrance	2024-11-17 02:14:20	0.0	Normal
corridor	2024-11-17 02:14:27	0.0	Normal
entrance	2024-11-17 02:14:27	0.0	Normal
corridor	2024-11-17 02:14:34	0.0	Normal
entrance	2024-11-17 02:14:34	8.0	Emergency
corridor	2024-11-17 02:14:42	10.0	Emergency
entrance	2024-11-17 02:14:53	0.0	Normal
corridor	2024-11-17 02:14:59	0.0	Normal
entrance	2024-11-17 02:14:59	9.0	Emergency
corridor	2024-11-17 02:15:08	0.0	Normal
entrance	2024-11-17 02:15:16	0.0	Normal
corridor	2024-11-17 02:15:16	0.0	Normal
entrance	2024-11-17 02:15:20	0.0	Normal
corridor	2024-11-17 02:15:20	0.0	Normal
entrance	2024-11-17 02:15:24	0.0	Normal
corridor	2024-11-17 02:15:24	0.0	Normal
entrance	2024-11-17 02:15:30	0.0	Normal
corridor	2024-11-17 02:15:30	0.0	Normal
entrance	2024-11-17 02:15:38	0.0	Normal
corridor	2024-11-17 02:15:38	0.0	Normal
entrance	2024-11-17 02:15:45	0.0	Normal
corridor	2024-11-17 02:15:45	0.0	Normal
entrance	2024-11-17 02:15:53	0.0	Normal
corridor	2024-11-17 02:15:53	0.0	Normal
entrance	2024-11-17 02:16:01	0.0	Normal
corridor	2024-11-17 02:16:01	0.0	Normal
entrance	2024-11-17 02:16:09	0.0	Normal
corridor	2024-11-17 02:16:09	0.0	Normal
entrance	2024-11-17 02:16:17	0.0	Normal
corridor	2024-11-17 02:16:17	4.0	Normal
entrance	2024-11-17 02:16:21	6.0	Emergency
corridor	2024-11-17 02:16:27	0.0	Normal
entrance	2024-11-17 02:16:33	0.0	Normal
corridor	2024-11-17 02:16:33	0.0	Normal
entrance	2024-11-17 02:16:39	0.0	Normal
corridor	2024-11-17 02:16:39	0.0	Normal
entrance	2024-11-17 02:16:44	0.0	Normal
corridor	2024-11-17 02:16:44	0.0	Normal
entrance	2024-11-17 02:16:55	0.0	Normal
corridor	2024-11-17 02:16:55	0.0	Normal
entrance	2024-11-17 02:17:01	0.0	Normal
corridor	2024-11-17 02:17:01	0.0	Normal
entrance	2024-11-17 02:17:05	0.0	Normal
corridor	2024-11-17 02:17:05	0.0	Normal
entrance	2024-11-17 02:17:13	0.0	Normal
corridor	2024-11-17 02:17:13	22.0	Emergency
entrance	2024-11-17 02:17:35	0.0	Normal
corridor	2024-11-17 02:17:41	0.0	Normal
entrance	2024-11-17 02:17:41	0.0	Normal
corridor	2024-11-17 02:17:47	0.0	Normal
entrance	2024-11-17 02:17:47	4.0	Normal
corridor	2024-11-17 02:17:51	6.0	Emergency
entrance	2024-11-17 02:17:57	0.0	Normal
corridor	2024-11-17 02:18:01	0.0	Normal
entrance	2024-11-17 02:18:01	7.0	Emergency
corridor	2024-11-17 02:18:08	0.0	Normal
entrance	2024-11-17 02:18:12	0.0	Normal
corridor	2024-11-17 02:18:12	0.0	Normal
entrance	2024-11-17 02:18:23	0.0	Normal
corridor	2024-11-17 02:18:23	0.0	Normal
entrance	2024-11-17 02:18:43	0.0	Normal
corridor	2024-11-17 02:18:43	0.0	Normal
entrance	2024-11-17 02:18:47	0.0	Normal
corridor	2024-11-17 02:18:47	0.0	Normal
entrance	2024-11-17 02:18:53	0.0	Normal
corridor	2024-11-17 02:18:53	0.0	Normal
entrance	2024-11-17 02:19:08	0.0	Normal
corridor	2024-11-17 02:19:08	4.0	Normal
entrance	2024-11-17 02:19:12	0.0	Normal
corridor	2024-11-17 02:19:23	0.0	Normal
entrance	2024-11-17 02:19:23	6.0	Emergency
corridor	2024-11-17 02:19:29	7.0	Emergency
entrance	2024-11-17 02:19:36	0.0	Normal
corridor	2024-11-17 02:19:54	0.0	Normal
entrance	2024-11-17 02:19:54	0.0	Normal
corridor	2024-11-17 02:19:58	0.0	Normal
entrance	2024-11-17 02:19:58	9.0	Emergency
corridor	2024-11-17 02:20:07	6.0	Emergency
entrance	2024-11-17 02:20:13	0.0	Normal
corridor	2024-11-17 02:20:17	0.0	Normal
entrance	2024-11-17 02:20:17	0.0	Normal
corridor	2024-11-17 02:20:25	0.0	Normal
entrance	2024-11-17 02:20:25	0.0	Normal
corridor	2024-11-17 02:20:31	0.0	Normal
entrance	2024-11-17 02:20:31	0.0	Normal
corridor	2024-11-17 02:20:37	0.0	Normal
entrance	2024-11-17 02:20:37	6.0	Emergency
corridor	2024-11-17 02:20:43	10.0	Emergency
entrance	2024-11-17 02:20:53	4.0	Normal
corridor	2024-11-17 02:20:57	0.0	Normal
entrance	2024-11-17 02:21:08	0.0	Normal
corridor	2024-11-17 02:21:08	4.0	Normal
entrance	2024-11-17 02:21:12	0.0	Normal
corridor	2024-11-17 02:21:24	0.0	Normal
entrance	2024-11-17 02:21:24	0.0	Normal
corridor	2024-11-17 02:21:30	0.0	Normal
entrance	2024-11-17 02:21:30	6.0	Emergency
corridor	2024-11-17 02:21:36	0.0	Normal
entrance	2024-11-17 02:21:40	0.0	Normal
corridor	2024-11-17 02:21:40	6.0	Emergency
entrance	2024-11-17 02:21:46	0.0	Normal
corridor	2024-11-17 02:21:53	0.0	Normal
entrance	2024-11-17 02:21:53	0.0	Normal
corridor	2024-11-17 02:21:57	0.0	Normal
entrance	2024-11-17 02:21:57	0.0	Normal
corridor	2024-11-17 02:22:08	0.0	Normal
entrance	2024-11-17 02:22:08	6.0	Emergency
corridor	2024-11-17 02:22:14	4.0	Normal
entrance	2024-11-17 02:22:18	0.0	Normal
corridor	2024-11-17 02:22:31	0.0	Normal
entrance	2024-11-17 02:22:31	6.0	Emergency
corridor	2024-11-17 02:22:37	6.0	Emergency
entrance	2024-11-17 02:22:43	10.0	Emergency
corridor	2024-11-17 02:22:53	6.0	Emergency
entrance	2024-11-17 02:22:59	6.0	Emergency
corridor	2024-11-17 02:23:05	0.0	Normal
entrance	2024-11-17 02:23:15	0.0	Normal
corridor	2024-11-17 02:23:15	0.0	Normal
entrance	2024-11-17 02:23:21	0.0	Normal
corridor	2024-11-17 02:23:21	6.0	Emergency
entrance	2024-11-17 02:23:27	4.0	Normal
corridor	2024-11-17 02:23:31	8.0	Emergency
entrance	2024-11-17 02:23:39	4.0	Normal
corridor	2024-11-17 02:23:43	10.0	Emergency
entrance	2024-11-17 02:23:53	0.0	Normal
corridor	2024-11-17 02:23:59	0.0	Normal
entrance	2024-11-17 02:23:59	9.0	Emergency
corridor	2024-11-17 02:24:08	0.0	Normal
entrance	2024-11-17 02:24:14	0.0	Normal
corridor	2024-11-17 02:24:14	0.0	Normal
entrance	2024-11-17 02:24:22	0.0	Normal
corridor	2024-11-17 02:24:22	0.0	Normal
entrance	2024-11-17 02:24:26	0.0	Normal
corridor	2024-11-17 02:24:26	0.0	Normal
entrance	2024-11-17 02:24:38	0.0	Normal
corridor	2024-11-17 02:24:38	0.0	Normal
entrance	2024-11-17 02:24:44	0.0	Normal
corridor	2024-11-17 02:24:44	0.0	Normal
entrance	2024-11-17 02:24:48	0.0	Normal
corridor	2024-11-17 02:24:48	0.0	Normal
entrance	2024-11-17 02:24:54	0.0	Normal
corridor	2024-11-17 02:24:54	0.0	Normal
entrance	2024-11-17 02:25:09	0.0	Normal
corridor	2024-11-17 02:25:09	4.0	Normal
entrance	2024-11-17 02:25:13	0.0	Normal
corridor	2024-11-17 02:25:23	0.0	Normal
entrance	2024-11-17 02:25:23	4.0	Normal
corridor	2024-11-17 02:25:27	0.0	Normal
entrance	2024-11-17 02:25:34	0.0	Normal
corridor	2024-11-17 02:25:34	8.0	Emergency
entrance	2024-11-17 02:25:42	0.0	Normal
corridor	2024-11-17 02:25:48	0.0	Normal
entrance	2024-11-17 02:25:48	0.0	Normal
corridor	2024-11-17 02:26:00	0.0	Normal
entrance	2024-11-17 02:26:00	11.0	Emergency
corridor	2024-11-17 02:26:11	6.0	Emergency
entrance	2024-11-17 02:26:17	0.0	Normal
corridor	2024-11-17 02:26:23	0.0	Normal
entrance	2024-11-17 02:26:23	7.0	Emergency
corridor	2024-11-17 02:26:30	0.0	Normal
entrance	2024-11-17 02:26:39	0.0	Normal
corridor	2024-11-17 02:26:39	0.0	Normal
entrance	2024-11-17 02:26:45	0.0	Normal
